Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-05-06,GQ,Equatorial Guinea,AFR,0,15910,0,183
2022-05-13,GQ,Equatorial Guinea,AFR,0,15910,0,183
2022-07-01,GQ,Equatorial Guinea,AFR,53,16087,0,183
2022-08-24,GQ,Equatorial Guinea,AFR,4,16845,0,183
2022-09-02,GQ,Equatorial Guinea,AFR,0,16860,0,183
2022-09-04,GQ,Equatorial Guinea,AFR,0,16860,0,183
2022-09-19,GQ,Equatorial Guinea,AFR,0,16897,0,183
2022-11-26,GQ,Equatorial Guinea,AFR,0,17085,0,183
2022-12-04,GQ,Equatorial Guinea,AFR,1,17087,0,183
2022-12-17,GQ,Equatorial Guinea,AFR,0,17089,0,183
2023-02-07,GQ,Equatorial Guinea,AFR,0,17113,0,183
2023-02-08,GQ,Equatorial Guinea,AFR,0,17113,0,183
2023-02-13,GQ,Equatorial Guinea,AFR,0,17115,0,183
2023-03-18,GQ,Equatorial Guinea,AFR,0,17130,0,183
2023-05-18,GQ,Equatorial Guinea,AFR,0,17130,0,183
2023-05-29,GQ,Equatorial Guinea,AFR,0,17130,0,183
2023-07-10,GQ,Equatorial Guinea,AFR,0,17130,0,183
2023-08-14,GQ,Equatorial Guinea,AFR,0,17130,0,183
2023-09-27,GQ,Equatorial Guinea,AFR,0,17130,0,183
2024-05-18,GQ,Equatorial Guinea,AFR,0,17130,0,183
2024-06-06,GQ,Equatorial Guinea,AFR,0,17130,0,183
2024-07-25,GQ,Equatorial Guinea,AFR,0,17130,0,183
2025-02-05,GQ,Equatorial Guinea,AFR,0,17130,0,183
2025-02-08,GQ,Equatorial Guinea,AFR,0,17130,0,183
2025-05-11,GQ,Equatorial Guinea,AFR,0,17130,0,183
2020-03-09,ER,Eritrea,AFR,0,0,0,0
2020-03-22,ER,Eritrea,AFR,1,1,0,0
2020-04-15,ER,Eritrea,AFR,0,34,0,0
2020-04-19,ER,Eritrea,AFR,4,39,0,0
2020-08-25,ER,Eritrea,AFR,0,306,0,0
2020-08-27,ER,Eritrea,AFR,0,315,0,0
2020-10-25,ER,Eritrea,AFR,0,461,0,0
2020-11-14,ER,Eritrea,AFR,0,493,0,0
2020-12-21,ER,Eritrea,AFR,0,754,0,0
2021-01-09,ER,Eritrea,AFR,111,1556,3,6
2021-06-09,ER,Eritrea,AFR,98,4597,0,14
2021-06-17,ER,Eritrea,AFR,96,5108,0,17
2021-06-20,ER,Eritrea,AFR,51,5336,0,19
2021-06-28,ER,Eritrea,AFR,0,5780,0,21
2021-07-16,ER,Eritrea,AFR,35,6382,0,30
2021-08-05,ER,Eritrea,AFR,4,6568,0,35
2021-08-07,ER,Eritrea,AFR,3,6576,0,35
2021-08-31,ER,Eritrea,AFR,2,6642,1,38
2021-09-05,ER,Eritrea,AFR,1,6647,0,38
2021-09-26,ER,Eritrea,AFR,9,6694,0,42
2021-10-08,ER,Eritrea,AFR,5,6734,0,42
2021-10-15,ER,Eritrea,AFR,0,6764,1,44
2022-02-11,ER,Eritrea,AFR,8,9660,0,102
2022-02-24,ER,Eritrea,AFR,5,9694,0,103
2022-03-18,ER,Eritrea,AFR,0,9722,0,103
2022-03-23,ER,Eritrea,AFR,0,9723,0,103
2022-04-16,ER,Eritrea,AFR,0,9733,0,103
2022-05-13,ER,Eritrea,AFR,4,9744,0,103
2022-05-14,ER,Eritrea,AFR,1,9745,0,103
2022-06-29,ER,Eritrea,AFR,4,9796,0,103
2022-08-19,ER,Eritrea,AFR,3,10146,0,103
2022-09-04,ER,Eritrea,AFR,0,10155,0,103
2022-10-15,ER,Eritrea,AFR,0,10182,0,103
2022-12-16,ER,Eritrea,AFR,0,10189,0,103
2023-07-31,ER,Eritrea,AFR,0,10189,0,103
2023-09-26,ER,Eritrea,AFR,0,10189,0,103
2023-10-19,ER,Eritrea,AFR,0,10189,0,103
2023-10-27,ER,Eritrea,AFR,0,10189,0,103
2023-10-30,ER,Eritrea,AFR,0,10189,0,103
2024-01-11,ER,Eritrea,AFR,0,10189,0,103
2024-01-15,ER,Eritrea,AFR,0,10189,0,103
2024-01-23,ER,Eritrea,AFR,0,10189,0,103
2024-02-11,ER,Eritrea,AFR,0,10189,0,103
2024-02-14,ER,Eritrea,AFR,0,10189,0,103
2024-02-24,ER,Eritrea,AFR,0,10189,0,103
2024-04-10,ER,Eritrea,AFR,0,10189,0,103
2024-04-28,ER,Eritrea,AFR,0,10189,0,103
2024-05-10,ER,Eritrea,AFR,0,10189,0,103
2024-05-17,ER,Eritrea,AFR,0,10189,0,103
2024-06-22,ER,Eritrea,AFR,0,10189,0,103
2024-07-17,ER,Eritrea,AFR,0,10189,0,103
2024-07-18,ER,Eritrea,AFR,0,10189,0,103
2024-08-15,ER,Eritrea,AFR,0,10189,0,103
2024-09-02,ER,Eritrea,AFR,0,10189,0,103
2024-09-24,ER,Eritrea,AFR,0,10189,0,103
2024-09-26,ER,Eritrea,AFR,0,10189,0,103
2024-12-24,ER,Eritrea,AFR,0,10189,0,103
2025-01-20,ER,Eritrea,AFR,0,10189,0,103
2025-02-20,ER,Eritrea,AFR,0,10189,0,103
2025-03-26,ER,Eritrea,AFR,0,10189,0,103
2025-03-29,ER,Eritrea,AFR,0,10189,0,103
2025-04-01,ER,Eritrea,AFR,0,10189,0,103
2025-06-11,ER,Eritrea,AFR,0,10189,0,103
2025-06-24,ER,Eritrea,AFR,0,10189,0,103
2020-01-29,EE,Estonia,EUR,0,0,0,0
2020-02-01,EE,Estonia,EUR,0,0,0,0
2020-02-21,EE,Estonia,EUR,0,0,0,0
2020-02-23,EE,Estonia,EUR,0,0,0,0
2020-03-04,EE,Estonia,EUR,0,1,0,0
2020-03-17,EE,Estonia,EUR,0,220,0,0
2020-05-29,EE,Estonia,EUR,0,7066,0,132
2020-07-23,EE,Estonia,EUR,0,7263,0,137
2020-08-11,EE,Estonia,EUR,0,7393,0,137
2020-08-19,EE,Estonia,EUR,0,7428,0,137
2020-10-20,EE,Estonia,EUR,0,9324,0,142
2021-01-11,EE,Estonia,EUR,0,39016,0,357
2021-04-15,EE,Estonia,EUR,0,114564,0,1032
2021-04-17,EE,Estonia,EUR,0,114564,0,1032
2021-04-26,EE,Estonia,EUR,0,120509,0,1141
2021-06-07,EE,Estonia,EUR,0,130017,0,1257
2021-07-22,EE,Estonia,EUR,0,131747,0,1264
2021-08-10,EE,Estonia,EUR,0,135110,0,1269
2021-08-30,EE,Estonia,EUR,0,141498,0,1283
2021-08-31,EE,Estonia,EUR,0,141498,0,1283
2021-09-04,EE,Estonia,EUR,0,141498,0,1283
2021-09-09,EE,Estonia,EUR,0,143903,0,1294
2021-09-11,EE,Estonia,EUR,0,143903,0,1294
2021-10-16,EE,Estonia,EUR,0,165346,0,1391
2021-12-13,EE,Estonia,EUR,0,218301,0,1776
2021-12-16,EE,Estonia,EUR,0,218301,0,1776
2021-12-23,EE,Estonia,EUR,0,222214,0,1799
2021-12-29,EE,Estonia,EUR,0,226809,0,1828
2022-04-26,EE,Estonia,EUR,0,555358,0,2415
2022-05-18,EE,Estonia,EUR,0,560059,0,2435
2022-08-03,EE,Estonia,EUR,0,573368,0,2501
2022-08-28,EE,Estonia,EUR,1107,580073,4,2524
2023-03-11,EE,Estonia,EUR,0,597749,0,2821
2023-03-18,EE,Estonia,EUR,0,598061,0,2824
2023-05-04,EE,Estonia,EUR,0,600527,0,2884
2023-05-28,EE,Estonia,EUR,149,601258,2,2893
2023-07-01,EE,Estonia,EUR,0,601588,0,2898
2023-07-03,EE,Estonia,EUR,0,601624,0,2898
2023-07-09,EE,Estonia,EUR,31,601655,0,2898
2023-10-12,EE,Estonia,EUR,0,602377,0,2902
2023-10-20,EE,Estonia,EUR,0,602478,0,2902
2023-11-22,EE,Estonia,EUR,0,604930,0,2920
2024-02-02,EE,Estonia,EUR,0,609829,0,2991
2024-02-21,EE,Estonia,EUR,0,610070,0,2994
2024-05-05,EE,Estonia,EUR,0,610366,0,2998
2024-06-27,EE,Estonia,EUR,0,610558,0,3003
2024-07-13,EE,Estonia,EUR,0,610628,0,3004
2024-07-19,EE,Estonia,EUR,0,610706,0,3004
2024-09-12,EE,Estonia,EUR,0,611606,0,3018
2024-09-18,EE,Estonia,EUR,0,611726,0,3022
2025-01-30,EE,Estonia,EUR,0,614167,0,3124
2025-03-10,EE,Estonia,EUR,34,614428,1,3142
2025-03-18,EE,Estonia,EUR,0,614455,0,3144
2025-04-24,EE,Estonia,EUR,0,614520,0,3147
2025-05-14,EE,Estonia,EUR,0,614550,0,3148
2025-05-22,EE,Estonia,EUR,0,614558,0,3148
2025-05-28,EE,Estonia,EUR,0,614582,0,3148
2025-06-10,EE,Estonia,EUR,0,614625,0,3148
2025-06-16,EE,Estonia,EUR,41,614666,0,3148
2025-06-26,EE,Estonia,EUR,0,614722,0,3150
2020-02-23,SZ,Eswatini,AFR,0,0,0,0
2020-04-16,SZ,Eswatini,AFR,1,16,0,0
2020-05-10,SZ,Eswatini,AFR,4,163,0,2
2020-05-13,SZ,Eswatini,AFR,9,184,0,2
2020-06-11,SZ,Eswatini,AFR,29,398,0,3
2020-06-23,SZ,Eswatini,AFR,8,643,1,6
2020-07-05,SZ,Eswatini,AFR,45,954,0,13
2020-07-10,SZ,Eswatini,AFR,75,1213,3,17
2020-08-01,SZ,Eswatini,AFR,71,2648,0,40
2020-08-03,SZ,Eswatini,AFR,69,2775,1,43
2020-08-21,SZ,Eswatini,AFR,52,4110,2,79
2020-08-29,SZ,Eswatini,AFR,28,4461,4,91
2020-09-05,SZ,Eswatini,AFR,60,4780,0,94
2020-09-09,SZ,Eswatini,AFR,20,4904,2,96
2020-09-27,SZ,Eswatini,AFR,20,5419,0,108
2020-09-30,SZ,Eswatini,AFR,10,5462,0,108
2020-10-09,SZ,Eswatini,AFR,15,5632,0,113
2020-10-20,SZ,Eswatini,AFR,8,5788,0,116
2020-10-24,SZ,Eswatini,AFR,17,5831,0,116
2020-11-21,SZ,Eswatini,AFR,29,6185,0,119
2020-11-26,SZ,Eswatini,AFR,25,6272,0,120
2021-02-01,SZ,Eswatini,AFR,45,15711,3,565
2021-02-19,SZ,Eswatini,AFR,36,16709,3,640
2021-02-22,SZ,Eswatini,AFR,25,16789,0,645
2021-03-30,SZ,Eswatini,AFR,5,17326,0,667
2021-04-15,SZ,Eswatini,AFR,5,18407,1,670
2021-05-05,SZ,Eswatini,AFR,1,18461,0,671
2021-05-24,SZ,Eswatini,AFR,1,18551,0,672
2021-06-02,SZ,Eswatini,AFR,6,18601,0,673
2021-06-04,SZ,Eswatini,AFR,5,18623,0,673
2021-06-21,SZ,Eswatini,AFR,2,18813,0,677
2021-07-07,SZ,Eswatini,AFR,96,19410,1,683
2021-07-16,SZ,Eswatini,AFR,204,20693,2,698
2021-08-13,SZ,Eswatini,AFR,1020,34585,9,905
2021-09-08,SZ,Eswatini,AFR,145,44379,2,1158
2021-11-12,SZ,Eswatini,AFR,1,46465,0,1245
2021-11-13,SZ,Eswatini,AFR,1,46466,0,1245
2021-11-29,SZ,Eswatini,AFR,10,46538,0,1248
2021-12-12,SZ,Eswatini,AFR,1002,52174,0,1248
2022-01-04,SZ,Eswatini,AFR,155,66441,5,1315
2022-03-06,SZ,Eswatini,AFR,7,69297,0,1391
2022-04-08,SZ,Eswatini,AFR,20,69947,0,1395
2022-05-04,SZ,Eswatini,AFR,62,70740,0,1397
2022-05-06,SZ,Eswatini,AFR,131,70964,1,1399
2022-05-26,SZ,Eswatini,AFR,43,72300,0,1406
2022-06-10,SZ,Eswatini,AFR,41,72822,0,1410
2022-07-01,SZ,Eswatini,AFR,11,73109,0,1416
2022-08-06,SZ,Eswatini,AFR,3,73297,0,1417
2022-09-29,SZ,Eswatini,AFR,0,73390,0,1422
2022-10-09,SZ,Eswatini,AFR,26,73436,0,1422
2022-10-24,SZ,Eswatini,AFR,0,73526,0,1422
2022-10-28,SZ,Eswatini,AFR,0,73526,0,1422
2022-11-03,SZ,Eswatini,AFR,0,73558,0,1422
2022-11-29,SZ,Eswatini,AFR,0,73770,0,1422
2022-12-07,SZ,Eswatini,AFR,0,73908,0,1422
2022-12-08,SZ,Eswatini,AFR,0,73908,0,1422
2022-12-23,SZ,Eswatini,AFR,0,73992,0,1422
2023-01-29,SZ,Eswatini,AFR,19,74133,0,1422
2023-02-04,SZ,Eswatini,AFR,0,74133,0,1422
2023-03-03,SZ,Eswatini,AFR,0,74199,0,1423
2023-03-09,SZ,Eswatini,AFR,0,74267,0,1425
2023-04-05,SZ,Eswatini,AFR,0,74323,0,1425
2023-04-20,SZ,Eswatini,AFR,0,74586,0,1425
2023-07-08,SZ,Eswatini,AFR,0,74882,0,1427
2023-07-23,SZ,Eswatini,AFR,0,74882,0,1427
2023-09-04,SZ,Eswatini,AFR,0,74987,0,1427
2023-09-11,SZ,Eswatini,AFR,0,74989,0,1427
2023-09-18,SZ,Eswatini,AFR,0,74991,0,1427
2023-10-22,SZ,Eswatini,AFR,0,75094,0,1427
2023-11-27,SZ,Eswatini,AFR,4,75188,0,1427
2024-02-14,SZ,Eswatini,AFR,0,75207,0,1427
2024-02-25,SZ,Eswatini,AFR,0,75214,0,1427
2024-03-15,SZ,Eswatini,AFR,0,75250,0,1427
2024-04-21,SZ,Eswatini,AFR,0,75331,0,1427
2024-04-29,SZ,Eswatini,AFR,3,75349,0,1427
2024-05-15,SZ,Eswatini,AFR,0,75356,0,1427
2024-07-19,SZ,Eswatini,AFR,0,75356,0,1427
2024-08-17,SZ,Eswatini,AFR,0,75356,0,1427
2024-08-23,SZ,Eswatini,AFR,0,75356,0,1427
2024-10-08,SZ,Eswatini,AFR,0,75356,0,1427
2025-03-15,SZ,Eswatini,AFR,0,75356,0,1427
2025-03-28,SZ,Eswatini,AFR,0,75356,0,1427
2025-05-23,SZ,Eswatini,AFR,0,75356,0,1427
2025-06-06,SZ,Eswatini,AFR,0,75356,0,1427
2020-01-15,ET,Ethiopia,AFR,0,0,0,0
2020-03-24,ET,Ethiopia,AFR,0,11,0,0
2020-04-12,ET,Ethiopia,AFR,4,69,23,23
2020-05-06,ET,Ethiopia,AFR,5,145,0,24
2020-07-09,ET,Ethiopia,AFR,199,6973,0,137
2020-07-16,ET,Ethiopia,AFR,294,8475,0,163
2020-07-21,ET,Ethiopia,AFR,304,10511,3,188
2020-07-28,ET,Ethiopia,AFR,579,14547,5,243
2020-08-14,ET,Ethiopia,AFR,1068,26204,16,496
2020-09-14,ET,Ethiopia,AFR,413,64301,17,1014
2020-11-16,ET,Ethiopia,AFR,399,102720,4,1569
2020-11-27,ET,Ethiopia,AFR,560,107669,8,1672
2021-01-03,ET,Ethiopia,AFR,397,125049,7,1944
2021-01-07,ET,Ethiopia,AFR,545,126786,2,1965
2021-01-09,ET,Ethiopia,AFR,345,127572,8,1974
2021-01-20,ET,Ethiopia,AFR,181,131727,4,2037
2021-01-26,ET,Ethiopia,AFR,365,134132,5,2071
2021-03-08,ET,Ethiopia,AFR,1109,166138,9,2429
2021-04-12,ET,Ethiopia,AFR,1741,228996,28,3174
2021-06-09,ET,Ethiopia,AFR,151,273175,7,4220
2021-07-18,ET,Ethiopia,AFR,79,277615,2,4354
2021-07-19,ET,Ethiopia,AFR,81,277696,3,4357
2021-11-04,ET,Ethiopia,AFR,321,366097,8,6494
2021-11-07,ET,Ethiopia,AFR,279,367062,14,6531
2021-12-06,ET,Ethiopia,AFR,125,372215,6,6800
2022-01-17,ET,Ethiopia,AFR,1043,457322,16,7147
2022-01-29,ET,Ethiopia,AFR,462,464383,8,7311
2022-01-30,ET,Ethiopia,AFR,371,464754,16,7327
2022-02-12,ET,Ethiopia,AFR,135,467288,10,7417
2022-03-07,ET,Ethiopia,AFR,36,468966,0,7476
2022-03-17,ET,Ethiopia,AFR,38,469329,2,7488
2022-04-16,ET,Ethiopia,AFR,67,470232,0,7509
2022-05-02,ET,Ethiopia,AFR,13,470581,0,7510
2022-05-03,ET,Ethiopia,AFR,6,470587,0,7510
2022-05-21,ET,Ethiopia,AFR,82,471227,0,7512
2022-06-09,ET,Ethiopia,AFR,634,476398,1,7516
2022-06-28,ET,Ethiopia,AFR,253,487683,2,7532
2022-09-12,ET,Ethiopia,AFR,6,493346,0,7572
2022-09-16,ET,Ethiopia,AFR,18,493403,0,7572
2022-09-17,ET,Ethiopia,AFR,20,493423,0,7572
2022-11-01,ET,Ethiopia,AFR,20,493960,0,7572
2023-01-19,ET,Ethiopia,AFR,28,499228,0,7572
2023-05-29,ET,Ethiopia,AFR,0,500890,0,7574
2023-07-21,ET,Ethiopia,AFR,0,500946,0,7574
2023-08-01,ET,Ethiopia,AFR,0,500991,0,7574
2023-09-02,ET,Ethiopia,AFR,0,501037,0,7574
2023-09-17,ET,Ethiopia,AFR,0,501060,0,7574
2023-10-09,ET,Ethiopia,AFR,1,501065,0,7574
2023-12-27,ET,Ethiopia,AFR,0,501117,0,7574
2024-01-04,ET,Ethiopia,AFR,0,501117,0,7574
2024-01-07,ET,Ethiopia,AFR,0,501117,0,7574
2024-01-16,ET,Ethiopia,AFR,0,501117,0,7574
2024-01-21,ET,Ethiopia,AFR,0,501117,0,7574
2024-02-27,ET,Ethiopia,AFR,0,501157,0,7574
2024-05-03,ET,Ethiopia,AFR,0,501166,0,7574
2024-09-10,ET,Ethiopia,AFR,0,501223,0,7574
2024-11-15,ET,Ethiopia,AFR,0,501248,0,7574
2024-11-22,ET,Ethiopia,AFR,0,501257,0,7574
2024-11-30,ET,Ethiopia,AFR,0,501261,0,7574
2024-12-18,ET,Ethiopia,AFR,0,501278,0,7574
2025-02-21,ET,Ethiopia,AFR,0,501304,0,7574
2025-02-26,ET,Ethiopia,AFR,0,501304,0,7574
2025-03-04,ET,Ethiopia,AFR,0,501306,0,7574
2025-03-15,ET,Ethiopia,AFR,0,501309,0,7574
2025-03-17,ET,Ethiopia,AFR,0,501309,0,7574
2025-05-20,ET,Ethiopia,AFR,0,501317,0,7574
2025-06-23,ET,Ethiopia,AFR,0,501317,0,7574
2020-01-21,FK,Falkland Islands (Malvinas),AMR,0,0,0,0
2020-02-05,FK,Falkland Islands (Malvinas),AMR,0,0,0,0
2020-02-11,FK,Falkland Islands (Malvinas),AMR,0,0,0,0
2020-06-12,FK,Falkland Islands (Malvinas),AMR,0,13,0,0
2020-07-21,FK,Falkland Islands (Malvinas),AMR,0,13,0,0
2020-09-14,FK,Falkland Islands (Malvinas),AMR,0,13,0,0
2020-09-27,FK,Falkland Islands (Malvinas),AMR,0,13,0,0
2020-10-22,FK,Falkland Islands (Malvinas),AMR,0,13,0,0
2020-11-15,FK,Falkland Islands (Malvinas),AMR,0,15,0,0
2021-01-13,FK,Falkland Islands (Malvinas),AMR,3,32,0,0
2021-01-30,FK,Falkland Islands (Malvinas),AMR,0,38,0,0
2021-03-20,FK,Falkland Islands (Malvinas),AMR,0,51,0,0
2021-03-23,FK,Falkland Islands (Malvinas),AMR,0,51,0,0
2021-04-04,FK,Falkland Islands (Malvinas),AMR,0,52,0,0
2021-05-30,FK,Falkland Islands (Malvinas),AMR,0,60,0,0
2021-06-20,FK,Falkland Islands (Malvinas),AMR,0,60,0,0
2021-06-27,FK,Falkland Islands (Malvinas),AMR,0,60,0,0
2021-08-23,FK,Falkland Islands (Malvinas),AMR,0,64,0,0
2021-09-04,FK,Falkland Islands (Malvinas),AMR,0,64,0,0
2021-09-26,FK,Falkland Islands (Malvinas),AMR,0,67,0,0
2021-09-27,FK,Falkland Islands (Malvinas),AMR,0,67,0,0
2021-10-12,FK,Falkland Islands (Malvinas),AMR,0,69,0,0
2021-10-19,FK,Falkland Islands (Malvinas),AMR,0,69,0,0
2021-10-27,FK,Falkland Islands (Malvinas),AMR,0,69,0,0
2021-11-10,FK,Falkland Islands (Malvinas),AMR,1,79,0,0
2021-11-26,FK,Falkland Islands (Malvinas),AMR,0,79,0,0
2021-12-13,FK,Falkland Islands (Malvinas),AMR,0,80,0,0
2022-02-14,FK,Falkland Islands (Malvinas),AMR,0,98,0,0
2022-04-18,FK,Falkland Islands (Malvinas),AMR,0,131,0,0
2022-04-28,FK,Falkland Islands (Malvinas),AMR,1,177,0,0
2022-06-14,FK,Falkland Islands (Malvinas),AMR,0,1733,0,0
2022-06-16,FK,Falkland Islands (Malvinas),AMR,0,1748,0,0
2022-07-25,FK,Falkland Islands (Malvinas),AMR,0,1835,0,0
2022-07-27,FK,Falkland Islands (Malvinas),AMR,4,1839,0,0
2022-09-08,FK,Falkland Islands (Malvinas),AMR,0,1886,0,0
2022-10-01,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2022-10-02,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2022-11-26,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2022-12-03,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2022-12-27,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-02-20,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-04-08,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-05-28,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-06-15,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-06-23,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-07-12,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-09-27,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-10-09,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-10-30,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-11-18,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-11-23,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2023-12-01,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-01-06,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-03-03,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-03-14,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-04-25,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-08-12,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-09-20,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-09-26,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-11-22,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2024-12-18,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-01-20,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-02-27,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-04-08,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-04-29,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-05-02,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-05-31,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-06-09,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2025-06-12,FK,Falkland Islands (Malvinas),AMR,0,1923,0,0
2020-01-08,FO,Faroe Islands,EUR,0,0,0,0
2020-01-09,FO,Faroe Islands,EUR,0,0,0,0
2020-01-23,FO,Faroe Islands,EUR,0,0,0,0
2020-02-13,FO,Faroe Islands,EUR,0,0,0,0
2020-03-06,FO,Faroe Islands,EUR,0,1,0,0
2020-04-21,FO,Faroe Islands,EUR,0,185,0,0
2020-04-28,FO,Faroe Islands,EUR,0,187,0,0
2020-07-09,FO,Faroe Islands,EUR,0,188,0,0
2020-07-21,FO,Faroe Islands,EUR,0,191,0,0
2020-07-27,FO,Faroe Islands,EUR,0,214,0,0
2020-07-30,FO,Faroe Islands,EUR,0,220,0,0
2020-08-22,FO,Faroe Islands,EUR,1,384,0,0
2020-10-06,FO,Faroe Islands,EUR,1,478,0,0
2020-11-05,FO,Faroe Islands,EUR,0,498,0,0
2020-12-24,FO,Faroe Islands,EUR,6,559,0,0
2020-12-30,FO,Faroe Islands,EUR,19,604,0,0
2020-12-31,FO,Faroe Islands,EUR,4,608,0,0
2021-01-03,FO,Faroe Islands,EUR,4,617,0,0
2021-02-13,FO,Faroe Islands,EUR,0,660,0,1
2021-05-30,FO,Faroe Islands,EUR,5,715,0,1
2021-06-22,FO,Faroe Islands,EUR,2,771,0,1
2021-09-10,FO,Faroe Islands,EUR,2,1030,0,2
2021-10-16,FO,Faroe Islands,EUR,9,1335,0,2
2021-11-02,FO,Faroe Islands,EUR,67,2216,1,3
2021-11-08,FO,Faroe Islands,EUR,29,2620,0,5
2022-01-14,FO,Faroe Islands,EUR,379,8966,0,15
2022-01-30,FO,Faroe Islands,EUR,575,18622,0,18
2022-03-18,FO,Faroe Islands,EUR,0,34658,0,28
2022-03-20,FO,Faroe Islands,EUR,0,34658,0,28
2022-05-10,FO,Faroe Islands,EUR,0,34658,0,28
2022-05-29,FO,Faroe Islands,EUR,0,34658,0,28
2022-06-17,FO,Faroe Islands,EUR,0,34658,0,28
2022-08-02,FO,Faroe Islands,EUR,0,34658,0,28
2022-08-17,FO,Faroe Islands,EUR,0,34658,0,28
2022-09-10,FO,Faroe Islands,EUR,0,34658,0,28
2022-10-07,FO,Faroe Islands,EUR,0,34658,0,28
2022-12-31,FO,Faroe Islands,EUR,0,34658,0,28
2023-02-09,FO,Faroe Islands,EUR,0,34658,0,28
2023-02-16,FO,Faroe Islands,EUR,0,34658,0,28
2023-02-22,FO,Faroe Islands,EUR,0,34658,0,28
2023-04-23,FO,Faroe Islands,EUR,0,34658,0,28
2023-05-10,FO,Faroe Islands,EUR,0,34658,0,28
2023-06-01,FO,Faroe Islands,EUR,0,34658,0,28
2023-06-04,FO,Faroe Islands,EUR,0,34658,0,28
2023-07-11,FO,Faroe Islands,EUR,0,34658,0,28
2023-08-02,FO,Faroe Islands,EUR,0,34658,0,28
2023-08-16,FO,Faroe Islands,EUR,0,34658,0,28
2023-08-21,FO,Faroe Islands,EUR,0,34658,0,28
2023-10-09,FO,Faroe Islands,EUR,0,34658,0,28
2023-10-10,FO,Faroe Islands,EUR,0,34658,0,28
2023-10-29,FO,Faroe Islands,EUR,0,34658,0,28
2023-12-13,FO,Faroe Islands,EUR,0,34658,0,28
2023-12-25,FO,Faroe Islands,EUR,0,34658,0,28
2024-01-04,FO,Faroe Islands,EUR,0,34658,0,28
2024-01-17,FO,Faroe Islands,EUR,0,34658,0,28
2024-01-23,FO,Faroe Islands,EUR,0,34658,0,28
2024-02-23,FO,Faroe Islands,EUR,0,34658,0,28
2024-03-09,FO,Faroe Islands,EUR,0,34658,0,28
2024-03-27,FO,Faroe Islands,EUR,0,34658,0,28
2024-05-13,FO,Faroe Islands,EUR,0,34658,0,28
2024-05-30,FO,Faroe Islands,EUR,0,34658,0,28
2024-07-05,FO,Faroe Islands,EUR,0,34658,0,28
2024-07-22,FO,Faroe Islands,EUR,0,34658,0,28
2024-08-19,FO,Faroe Islands,EUR,0,34658,0,28
2024-09-30,FO,Faroe Islands,EUR,0,34658,0,28
2024-10-19,FO,Faroe Islands,EUR,0,34658,0,28
2024-11-05,FO,Faroe Islands,EUR,0,34658,0,28
2025-01-25,FO,Faroe Islands,EUR,0,34658,0,28
2025-02-24,FO,Faroe Islands,EUR,0,34658,0,28
2025-05-10,FO,Faroe Islands,EUR,0,34658,0,28
2025-07-10,FO,Faroe Islands,EUR,0,34658,0,28
2020-01-07,FJ,Fiji,WPR,0,0,0,0
2020-01-17,FJ,Fiji,WPR,0,0,0,0
2020-01-29,FJ,Fiji,WPR,0,0,0,0
2020-02-05,FJ,Fiji,WPR,0,0,0,0
2020-02-07,FJ,Fiji,WPR,0,0,0,0
2020-02-19,FJ,Fiji,WPR,0,0,0,0
