Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Year,Month,Day_of_week,Week_of_year,Case_Fatality_Rate,Cases_Growth_Rate,Deaths_Growth_Rate,New_cases_7day_avg,New_deaths_7day_avg,Pandemic_Phase
2020-02-07,DZ,Algeria,AFR,0,0,0,0,2020,2,4,6,0.0,3.2182562,1.4204545,219.28572,0.85714287,Early_Phase
2020-04-21,DZ,Algeria,AFR,89,2718,9,385,2020,4,1,17,14.164827,0.012108883,0.0,3.2857144,0.0,Early_Phase
2020-05-04,DZ,Algeria,AFR,179,4474,4,460,2020,5,0,19,10.281628,1.8348624,0.0,0.2857143,0.0,Early_Phase
2020-08-02,DZ,Algeria,AFR,556,30950,13,1211,2020,8,6,31,3.9127624,0.004785147,0.0,0.0,0.0,First_Wave
2020-08-18,DZ,Algeria,AFR,442,39025,9,1367,2020,8,1,34,3.5028827,0.0,0.0,34.42857,0.0,First_Wave
2020-08-25,DZ,Algeria,AFR,398,41858,21,1444,2020,8,1,35,3.4497588,17.085426,25.0,4.571429,0.14285715,First_Wave
2020-09-29,DZ,Algeria,AFR,146,51213,5,1717,2020,9,1,40,3.3526645,0.030403834,0.0,267.7143,0.5714286,First_Wave
2020-11-09,DZ,Algeria,AFR,670,62051,12,2048,2020,11,0,46,3.300511,inf,0.0,0.0,0.0,First_Wave
2020-11-19,DZ,Algeria,AFR,1038,70629,20,2206,2020,11,3,47,3.123363,21.772762,73.483284,922.4286,40.42857,First_Wave
2021-03-03,DZ,Algeria,AFR,175,113430,4,2991,2021,3,2,9,2.6368685,0.22779043,0.0,1.7142857,0.0,Vaccination_Phase
2021-03-21,DZ,Algeria,AFR,96,116066,2,3055,2021,3,6,11,2.632123,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-25,DZ,Algeria,AFR,89,116438,3,3069,2021,3,3,12,2.6357374,0.021814642,0.0,63.57143,0.14285715,Vaccination_Phase
2021-05-08,DZ,Algeria,AFR,219,123692,8,3315,2021,5,5,18,2.680044,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-08-07,DZ,Algeria,AFR,1203,179216,46,4487,2021,8,5,31,2.5036826,4.954327,25.0,184.14285,0.2857143,Vaccination_Phase
2021-08-20,DZ,Algeria,AFR,694,190078,31,4929,2021,8,4,33,2.593146,14.094508,2.549575,287.42856,0.42857143,Vaccination_Phase
2022-01-12,DZ,Algeria,AFR,557,223196,14,6363,2022,1,2,2,2.8508575,0.22870235,0.50307435,1844.8572,25.0,Endemic_Phase
2022-01-13,DZ,Algeria,AFR,610,223806,9,6372,2022,1,3,2,2.8471086,0.008399479,0.0,0.0,0.0,Endemic_Phase
2022-03-20,DZ,Algeria,AFR,15,265539,0,6871,2022,3,6,11,2.587567,0.0013999328,0.0,0.0,0.0,Endemic_Phase
2022-03-26,DZ,Algeria,AFR,13,265612,0,6873,2022,3,5,12,2.587609,141.60268,256.52173,70.14286,0.85714287,Endemic_Phase
2022-04-11,DZ,Algeria,AFR,4,265724,0,6874,2022,4,0,15,2.5868948,inf,inf,5.5,0.0,Endemic_Phase
2022-06-09,DZ,Algeria,AFR,5,265909,0,6875,2022,6,3,23,2.585471,0.20762953,0.035755787,159.71428,0.2857143,Endemic_Phase
2022-08-12,DZ,Algeria,AFR,134,268718,0,6878,2022,8,4,32,2.5595605,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-02,DZ,Algeria,AFR,3,270682,0,6879,2022,10,6,39,2.5413585,36.456997,0.0,28.857143,0.0,Endemic_Phase
2022-10-12,DZ,Algeria,AFR,3,270722,0,6881,2022,10,2,41,2.5417218,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-17,DZ,Algeria,AFR,10,270746,0,6881,2022,10,0,42,2.5414965,0.0,0.0,1.4285715,0.0,Endemic_Phase
2022-11-18,DZ,Algeria,AFR,0,270952,0,6881,2022,11,4,46,2.5395641,0.0,0.0,0.0,0.0,Endemic_Phase
2022-12-14,DZ,Algeria,AFR,0,271147,0,6881,2022,12,2,50,2.5377378,0.38759115,0.013731077,323.7143,0.0,Endemic_Phase
2023-02-11,DZ,Algeria,AFR,3,271409,0,6881,2023,2,5,6,2.535288,0.020656409,0.0,0.0,0.0,Endemic_Phase
2023-02-18,DZ,Algeria,AFR,0,271424,0,6881,2023,2,5,7,2.535148,2.1575427,0.33898306,582.8571,0.2857143,Endemic_Phase
2023-02-27,DZ,Algeria,AFR,1,271440,0,6881,2023,2,0,9,2.5349984,0.0,0.0,0.14285715,0.0,Endemic_Phase
2023-03-10,DZ,Algeria,AFR,2,271496,0,6881,2023,3,4,10,2.5344756,0.14600062,0.0,12.714286,0.0,Endemic_Phase
2023-04-06,DZ,Algeria,AFR,5,271599,0,6881,2023,4,3,14,2.5335145,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-17,DZ,Algeria,AFR,2,271644,0,6881,2023,4,0,16,2.533095,0.06613069,0.0,0.0,0.0,Endemic_Phase
2023-05-19,DZ,Algeria,AFR,3,271820,0,6881,2023,5,4,20,2.5314546,0.0,0.0,0.0,0.0,Endemic_Phase
2023-06-18,DZ,Algeria,AFR,0,271847,0,6881,2023,6,6,24,2.5312033,0.0,0.0,0.2857143,0.14285715,Endemic_Phase
2023-07-04,DZ,Algeria,AFR,0,271852,0,6881,2023,7,1,27,2.5311565,0.00024373432,0.0,1.1428572,0.0,Endemic_Phase
2023-08-29,DZ,Algeria,AFR,2,271873,0,6881,2023,8,1,35,2.530961,0.0,0.0,0.0,0.0,Endemic_Phase
2023-09-27,DZ,Algeria,AFR,0,271910,0,6881,2023,9,2,39,2.5306168,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-08,DZ,Algeria,AFR,0,271919,0,6881,2023,10,6,40,2.530533,0.007986774,0.0,1.1428572,0.0,Endemic_Phase
2023-10-17,DZ,Algeria,AFR,0,271934,0,6881,2023,10,1,42,2.5303934,6.0951295,1.4359124,4657.857,21.428572,Endemic_Phase
2023-10-18,DZ,Algeria,AFR,0,271934,0,6881,2023,10,2,42,2.5303934,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-30,DZ,Algeria,AFR,20,271960,0,6881,2023,10,0,44,2.5301516,0.2641572,0.09451796,1965.2858,2.4285715,Endemic_Phase
2023-11-20,DZ,Algeria,AFR,13,271991,0,6881,2023,11,0,47,2.529863,17.779781,16.393238,12288.143,40.714287,Endemic_Phase
2023-11-22,DZ,Algeria,AFR,0,271991,0,6881,2023,11,2,47,2.529863,0.026961446,0.0,0.42857143,0.0,Endemic_Phase
2024-01-30,DZ,Algeria,AFR,0,272010,0,6881,2024,1,1,5,2.5296865,0.0,0.0,0.0,0.0,Endemic_Phase
2024-02-08,DZ,Algeria,AFR,0,272010,0,6881,2024,2,3,6,2.5296865,6.1065946,50.0,62.142857,0.14285715,Endemic_Phase
2024-02-14,DZ,Algeria,AFR,0,272010,0,6881,2024,2,2,7,2.5296865,71.965355,11.111111,59.0,0.0,Endemic_Phase
2024-03-21,DZ,Algeria,AFR,0,272014,0,6881,2024,3,3,12,2.5296493,6.503737,5.236831,3498.2856,50.0,Endemic_Phase
2024-04-02,DZ,Algeria,AFR,0,272018,0,6881,2024,4,1,14,2.529612,1.6216216,0.0,0.0,0.0,Endemic_Phase
2024-05-19,DZ,Algeria,AFR,0,272026,0,6881,2024,5,6,20,2.5295377,0.0,0.0,0.42857143,0.0,Endemic_Phase
2024-06-30,DZ,Algeria,AFR,0,272036,0,6881,2024,6,6,26,2.5294447,0.0,0.0,0.0,0.0,Endemic_Phase
2024-09-13,DZ,Algeria,AFR,0,272156,0,6881,2024,9,4,37,2.5283294,0.016589489,0.0,7.714286,0.0,Endemic_Phase
2024-09-26,DZ,Algeria,AFR,0,272169,0,6881,2024,9,3,39,2.5282085,9.863429,19.35484,14.857142,1.2857143,Endemic_Phase
2024-10-05,DZ,Algeria,AFR,0,272169,0,6881,2024,10,5,40,2.5282085,0.0,0.0,10644.571,7.571429,Endemic_Phase
2024-10-12,DZ,Algeria,AFR,0,272170,0,6881,2024,10,5,41,2.5281992,0.026534583,0.0,47.42857,0.5714286,Endemic_Phase
2024-10-22,DZ,Algeria,AFR,0,272171,0,6881,2024,10,1,43,2.52819,0.0,0.0,0.0,0.0,Endemic_Phase
2024-11-05,DZ,Algeria,AFR,0,272171,0,6881,2024,11,1,45,2.52819,0.60382265,1.4010508,0.0,0.0,Endemic_Phase
2024-11-21,DZ,Algeria,AFR,0,272173,0,6881,2024,11,3,47,2.5281715,0.0,0.0,28.142857,0.2857143,Endemic_Phase
2024-12-01,DZ,Algeria,AFR,0,272179,0,6881,2024,12,6,48,2.5281157,3.4006774,6.6460733,4768.143,79.85714,Endemic_Phase
2024-12-26,DZ,Algeria,AFR,0,272206,0,6881,2024,12,3,52,2.527865,1.3584409,1.1982405,9217.143,160.42857,Endemic_Phase
2025-01-07,DZ,Algeria,AFR,0,272209,0,6881,2025,1,1,2,2.527837,0.8194273,2.0509977,0.0,0.0,Endemic_Phase
2025-03-27,DZ,Algeria,AFR,0,272238,0,6881,2025,3,3,13,2.5275679,5.660057,1.0427692,1776.5714,16.428572,Endemic_Phase
2025-04-08,DZ,Algeria,AFR,0,272250,0,6881,2025,4,1,15,2.5274563,0.0,0.0,0.0,0.0,Endemic_Phase
2025-06-20,DZ,Algeria,AFR,0,272319,0,6881,2025,6,4,25,2.526816,0.063821495,0.012768131,199.28572,0.71428573,Endemic_Phase
2025-07-03,DZ,Algeria,AFR,0,272334,0,6881,2025,7,3,27,2.526677,0.1445681,0.068306014,4542.5713,0.5714286,Endemic_Phase
2020-01-29,AS,American Samoa,WPR,0,0,0,0,2020,1,2,5,0.0,0.0,0.72217077,0.0,0.0,Early_Phase
2020-02-04,AS,American Samoa,WPR,0,0,0,0,2020,2,1,6,0.0,0.07262904,0.015147384,12370.143,43.142857,Early_Phase
2020-03-03,AS,American Samoa,WPR,0,0,0,0,2020,3,1,10,0.0,1.750413,0.90264344,87.14286,4.714286,Early_Phase
2020-03-27,AS,American Samoa,WPR,0,0,0,0,2020,3,4,13,0.0,0.009986223,0.08570753,0.0,0.0,Early_Phase
2020-04-06,AS,American Samoa,WPR,0,0,0,0,2020,4,0,15,0.0,2.133756,0.5628882,2349.4285,5.857143,Early_Phase
2020-04-26,AS,American Samoa,WPR,0,0,0,0,2020,4,6,17,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-05-23,AS,American Samoa,WPR,0,0,0,0,2020,5,5,21,0.0,41.085083,31.918684,2677.0,26.285715,Early_Phase
2020-06-18,AS,American Samoa,WPR,0,0,0,0,2020,6,3,25,0.0,2.7239392,0.0,8.428572,0.14285715,First_Wave
2020-07-04,AS,American Samoa,WPR,0,0,0,0,2020,7,5,27,0.0,0.02781993,0.0,0.0,0.0,First_Wave
2020-07-17,AS,American Samoa,WPR,0,0,0,0,2020,7,4,29,0.0,0.008760403,0.0,2.857143,0.0,First_Wave
2020-08-17,AS,American Samoa,WPR,0,0,0,0,2020,8,0,34,0.0,0.015188335,0.0,0.85714287,0.0,First_Wave
2020-08-20,AS,American Samoa,WPR,0,0,0,0,2020,8,3,34,0.0,0.0035537183,0.026055237,3.0,0.14285715,First_Wave
2020-08-27,AS,American Samoa,WPR,0,0,0,0,2020,8,3,35,0.0,0.0,0.0,0.0,0.0,First_Wave
2020-09-09,AS,American Samoa,WPR,0,0,0,0,2020,9,2,37,0.0,0.0,0.0,0.0,0.0,First_Wave
2020-09-12,AS,American Samoa,WPR,0,0,0,0,2020,9,5,37,0.0,0.318785,0.12006861,105.71429,0.2857143,First_Wave
2020-09-20,AS,American Samoa,WPR,0,0,0,0,2020,9,6,38,0.0,0.021105358,0.17226529,0.0,0.0,First_Wave
2020-09-30,AS,American Samoa,WPR,0,0,0,0,2020,9,2,40,0.0,0.0,0.0,0.0,0.0,First_Wave
2020-10-04,AS,American Samoa,WPR,0,0,0,0,2020,10,6,40,0.0,5.880723e-06,0.0,0.14285715,0.0,First_Wave
2020-10-29,AS,American Samoa,WPR,0,0,0,0,2020,10,3,44,0.0,0.023250407,0.0,2.4285715,0.0,First_Wave
2020-12-15,AS,American Samoa,WPR,0,0,0,0,2020,12,1,51,0.0,40.39098,65.83291,0.0,0.0,First_Wave
2021-02-15,AS,American Samoa,WPR,0,0,0,0,2021,2,0,7,0.0,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-02,AS,American Samoa,WPR,0,0,0,0,2021,3,1,9,0.0,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-11,AS,American Samoa,WPR,0,0,0,0,2021,4,6,14,0.0,34.925877,20.757826,1492.8572,3.7142856,Vaccination_Phase
2021-05-03,AS,American Samoa,WPR,0,0,0,0,2021,5,0,18,0.0,2.2327719,7.314595,10155.286,25.714285,Vaccination_Phase
2021-05-22,AS,American Samoa,WPR,0,0,0,0,2021,5,5,20,0.0,0.0053642313,0.0,2.0,0.0,Vaccination_Phase
2021-05-28,AS,American Samoa,WPR,0,0,0,0,2021,5,4,21,0.0,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-07,AS,American Samoa,WPR,0,0,0,0,2021,6,0,23,0.0,0.012830764,0.008640304,62.142857,0.14285715,Vaccination_Phase
2021-06-25,AS,American Samoa,WPR,0,0,0,0,2021,6,4,25,0.0,18.60465,0.0,1.5714285,0.0,Vaccination_Phase
2021-06-27,AS,American Samoa,WPR,0,0,0,0,2021,6,6,25,0.0,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-07-25,AS,American Samoa,WPR,0,0,0,0,2021,7,6,29,0.0,0.24119633,0.0,1.1428572,0.42857143,Vaccination_Phase
2021-08-14,AS,American Samoa,WPR,0,0,0,0,2021,8,5,32,0.0,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-09-21,AS,American Samoa,WPR,0,1,0,0,2021,9,1,38,0.0,0.20096938,0.0,3.0,0.42857143,Vaccination_Phase
2021-10-22,AS,American Samoa,WPR,0,4,0,0,2021,10,4,42,0.0,2.0629814,0.32967034,215.8,0.4,Vaccination_Phase
2021-11-09,AS,American Samoa,WPR,0,4,0,0,2021,11,1,45,0.0,11.389433,13.333333,25.0,0.0,Vaccination_Phase
2021-11-25,AS,American Samoa,WPR,0,5,0,0,2021,11,3,47,0.0,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-12-05,AS,American Samoa,WPR,0,10,0,0,2021,12,6,48,0.0,28.0,0.0,1.2,0.0,Vaccination_Phase
2022-01-03,AS,American Samoa,WPR,0,11,0,0,2022,1,0,1,0.0,0.0,0.0,84.28571,0.71428573,Endemic_Phase
2022-01-18,AS,American Samoa,WPR,0,18,0,0,2022,1,1,3,0.0,0.0,0.0,0.0,0.0,Endemic_Phase
2022-01-20,AS,American Samoa,WPR,0,18,0,0,2022,1,3,3,0.0,1.7712399,1.2996942,51.714287,8.857142,Endemic_Phase
2022-01-23,AS,American Samoa,WPR,0,18,0,0,2022,1,6,3,0.0,0.08938561,0.0,0.0,0.0,Endemic_Phase
2022-03-10,AS,American Samoa,WPR,39,443,0,0,2022,3,3,10,0.0,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-15,AS,American Samoa,WPR,163,779,0,0,2022,3,1,11,0.0,0.03222844,0.0,576.0,0.0,Endemic_Phase
2022-03-18,AS,American Samoa,WPR,0,1063,0,0,2022,3,4,11,0.0,0.2757943,0.3773585,324.0,6.571429,Endemic_Phase
2022-03-21,AS,American Samoa,WPR,174,1571,0,0,2022,3,0,12,0.0,0.16625103,0.12348644,1992.4286,8.142858,Endemic_Phase
2022-03-22,AS,American Samoa,WPR,55,1626,0,0,2022,3,1,12,0.0,0.0,0.0,0.0,0.0,Endemic_Phase
2022-04-14,AS,American Samoa,WPR,0,5535,0,18,2022,4,3,15,0.32520324,0.09870251,0.15898252,29.428572,1.1428572,Endemic_Phase
2022-05-03,AS,American Samoa,WPR,4,5873,1,27,2022,5,1,18,0.45973098,inf,0.0,0.5,0.0,Endemic_Phase
2022-05-20,AS,American Samoa,WPR,0,6072,0,30,2022,5,4,20,0.49407116,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-10,AS,American Samoa,WPR,0,6269,0,31,2022,6,4,23,0.49449673,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-21,AS,American Samoa,WPR,0,6414,0,31,2022,6,1,25,0.48331773,33.70085,22.222221,76.0,0.0,Endemic_Phase
2022-07-08,AS,American Samoa,WPR,0,6505,0,31,2022,7,4,27,0.4765565,0.40549675,1.1782593,45.714287,7.142857,Endemic_Phase
2022-12-03,AS,American Samoa,WPR,0,8264,0,34,2022,12,5,48,0.41142303,0.0,0.0,0.0,0.0,Endemic_Phase
2022-12-15,AS,American Samoa,WPR,0,8266,0,34,2022,12,3,50,0.4113235,9.498445,1.731523,20279.285,169.28572,Endemic_Phase
2023-01-02,AS,American Samoa,WPR,0,8285,0,34,2023,1,0,1,0.4103802,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-08,AS,American Samoa,WPR,0,8302,0,34,2023,1,6,1,0.40953988,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-19,AS,American Samoa,WPR,0,8317,0,34,2023,1,3,3,0.40880126,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-21,AS,American Samoa,WPR,0,8317,0,34,2023,1,5,3,0.40880126,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-23,AS,American Samoa,WPR,3,8320,0,34,2023,1,0,4,0.40865386,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-24,AS,American Samoa,WPR,0,8320,0,34,2023,1,1,4,0.40865386,81.30061,160.71428,36.857143,2.5714285,Endemic_Phase
2023-02-13,AS,American Samoa,WPR,0,8320,0,34,2023,2,0,7,0.40865386,0.0,0.0,440.7143,9.714286,Endemic_Phase
2023-02-16,AS,American Samoa,WPR,0,8320,0,34,2023,2,3,7,0.40865386,0.02354714,0.06006006,0.42857143,0.0,Endemic_Phase
2023-02-21,AS,American Samoa,WPR,0,8320,0,34,2023,2,1,8,0.40865386,0.41297936,0.0,3.4285715,0.0,Endemic_Phase
2023-03-03,AS,American Samoa,WPR,0,8320,0,34,2023,3,4,9,0.40865386,0.0,0.0,0.0,0.0,Endemic_Phase
2023-03-17,AS,American Samoa,WPR,0,8321,0,34,2023,3,4,11,0.40860474,0.026183723,0.0,1.5714285,0.0,Endemic_Phase
2023-03-21,AS,American Samoa,WPR,0,8324,0,34,2023,3,1,12,0.40845746,0.30805025,0.18712574,214.71428,8.0,Endemic_Phase
2023-05-18,AS,American Samoa,WPR,0,8331,0,34,2023,5,3,20,0.40811428,1.3200839,1.5245976,1878.8572,75.85714,Endemic_Phase
2023-07-07,AS,American Samoa,WPR,0,8341,0,34,2023,7,4,27,0.407625,0.0,0.0,0.0,0.0,Endemic_Phase
2023-07-09,AS,American Samoa,WPR,0,8341,0,34,2023,7,6,27,0.407625,0.03503308,0.026016824,360.14285,1.8571428,Endemic_Phase
2023-07-15,AS,American Samoa,WPR,0,8341,0,34,2023,7,5,28,0.407625,1.1262922,0.9496252,61010.715,360.85715,Endemic_Phase
2023-08-03,AS,American Samoa,WPR,0,8341,0,34,2023,8,3,31,0.407625,0.06433891,0.017670967,61.857143,0.14285715,Endemic_Phase
2023-08-20,AS,American Samoa,WPR,0,8341,0,34,2023,8,6,33,0.407625,0.0,0.0,0.0,0.0,Endemic_Phase
2023-09-17,AS,American Samoa,WPR,0,8359,0,34,2023,9,6,37,0.40674722,0.0050666262,0.0,1.1428572,0.0,Endemic_Phase
2023-10-13,AS,American Samoa,WPR,0,8359,0,34,2023,10,4,41,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-23,AS,American Samoa,WPR,0,8359,0,34,2023,10,0,43,0.40674722,0.013121874,0.020277511,84.28571,0.71428573,Endemic_Phase
2023-12-03,AS,American Samoa,WPR,0,8359,0,34,2023,12,6,48,0.40674722,0.08025822,0.10397712,143.0,1.2857143,Endemic_Phase
2023-12-08,AS,American Samoa,WPR,0,8359,0,34,2023,12,4,49,0.40674722,7.6923075,0.0,0.6666667,0.0,Endemic_Phase
2023-12-22,AS,American Samoa,WPR,0,8359,0,34,2023,12,4,51,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2024-01-12,AS,American Samoa,WPR,0,8359,0,34,2024,1,4,2,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2024-01-29,AS,American Samoa,WPR,0,8359,0,34,2024,1,0,5,0.40674722,0.025573267,0.0,43.57143,0.0,Endemic_Phase
2024-02-22,AS,American Samoa,WPR,0,8359,0,34,2024,2,3,8,0.40674722,26.5605,4.889778,18313.143,73.42857,Endemic_Phase
2024-03-17,AS,American Samoa,WPR,0,8359,0,34,2024,3,6,11,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2024-03-22,AS,American Samoa,WPR,0,8359,0,34,2024,3,4,12,0.40674722,170.3125,37.5,7.857143,0.14285715,Endemic_Phase
2024-03-27,AS,American Samoa,WPR,0,8359,0,34,2024,3,2,13,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2024-06-05,AS,American Samoa,WPR,0,8359,0,34,2024,6,2,23,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2024-06-09,AS,American Samoa,WPR,0,8359,0,34,2024,6,6,23,0.40674722,0.074724205,0.101951584,0.0,0.0,Endemic_Phase
2024-06-28,AS,American Samoa,WPR,0,8359,0,34,2024,6,4,26,0.40674722,40.0,0.0,0.0,0.0,Endemic_Phase
2024-08-31,AS,American Samoa,WPR,0,8359,0,34,2024,8,5,35,0.40674722,3.8961039,0.0,1.1428572,0.0,Endemic_Phase
2024-09-23,AS,American Samoa,WPR,0,8359,0,34,2024,9,0,39,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2024-10-10,AS,American Samoa,WPR,0,8359,0,34,2024,10,3,41,0.40674722,31.944445,9.803922,19.714285,0.42857143,Endemic_Phase
2024-10-24,AS,American Samoa,WPR,0,8359,0,34,2024,10,3,43,0.40674722,0.0,0.0,27.142857,0.14285715,Endemic_Phase
2024-12-07,AS,American Samoa,WPR,0,8359,0,34,2024,12,5,49,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2025-01-29,AS,American Samoa,WPR,0,8359,0,34,2025,1,2,5,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2025-02-06,AS,American Samoa,WPR,0,8359,0,34,2025,2,3,6,0.40674722,1.0089087,0.36253777,15939.714,14.857142,Endemic_Phase
2025-05-12,AS,American Samoa,WPR,0,8359,0,34,2025,5,0,20,0.40674722,0.18609169,0.4395595,1984.1428,59.0,Endemic_Phase
2025-05-21,AS,American Samoa,WPR,0,8359,0,34,2025,5,2,21,0.40674722,0.0017424437,0.0,0.0,0.0,Endemic_Phase
2025-05-27,AS,American Samoa,WPR,0,8359,0,34,2025,5,1,22,0.40674722,0.45360824,0.0,9.285714,0.14285715,Endemic_Phase
2025-05-30,AS,American Samoa,WPR,0,8359,0,34,2025,5,4,22,0.40674722,0.4382967,0.04648028,52919.145,28.714285,Endemic_Phase
2025-06-03,AS,American Samoa,WPR,0,8359,0,34,2025,6,1,23,0.40674722,0.0,0.0,0.0,0.0,Endemic_Phase
2025-06-22,AS,American Samoa,WPR,0,8359,0,34,2025,6,6,25,0.40674722,0.09672375,0.03174878,256.0,1.7142857,Endemic_Phase
2020-01-26,AD,Andorra,EUR,0,0,0,0,2020,1,6,4,0.0,0.025301585,0.0,329.2857,0.0,Early_Phase
2020-03-07,AD,Andorra,EUR,0,1,0,0,2020,3,5,10,0.0,0.36724946,0.4407652,2954.0,30.571428,Early_Phase
2020-03-21,AD,Andorra,EUR,19,94,0,0,2020,3,5,12,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-03-22,AD,Andorra,EUR,39,133,1,1,2020,3,6,12,0.7518797,0.0,0.0,0.0,0.0,Early_Phase
2020-04-07,AD,Andorra,EUR,17,540,4,21,2020,4,1,15,3.8888888,0.0,0.0,0.0,0.0,Early_Phase
2020-04-12,AD,Andorra,EUR,20,622,2,28,2020,4,6,15,4.501608,0.07514943,0.0,67.0,0.0,Early_Phase
2020-04-15,AD,Andorra,EUR,8,659,2,31,2020,4,2,16,4.7040973,10.053675,0.8799069,1353.5714,184.71428,Early_Phase
2020-04-23,AD,Andorra,EUR,1,724,0,37,2020,4,3,17,5.1104975,0.0,0.0,0.0,0.0,Early_Phase
2020-04-29,AD,Andorra,EUR,1,742,1,42,2020,4,2,18,5.6603775,0.0,0.0,0.0,0.0,Early_Phase
2020-06-13,AD,Andorra,EUR,1,853,0,51,2020,6,5,24,5.978898,19.186916,20.35339,3865.0,73.0,First_Wave
2020-06-19,AD,Andorra,EUR,1,855,0,52,2020,6,4,25,6.0818715,0.0,0.0,0.0,0.0,First_Wave
2020-06-25,AD,Andorra,EUR,0,855,0,52,2020,6,3,26,6.0818715,0.0,0.0,0.0,0.0,First_Wave
2020-07-12,AD,Andorra,EUR,0,855,0,52,2020,7,6,28,6.0818715,0.0,0.0,0.0,0.0,First_Wave
2020-07-16,AD,Andorra,EUR,1,862,0,52,2020,7,3,29,6.0324826,4.8615828,2.0014834,16044.143,181.14285,First_Wave
2020-09-06,AD,Andorra,EUR,0,1215,0,53,2020,9,6,36,4.3621397,0.0,0.0,0.0,0.0,First_Wave
2020-09-09,AD,Andorra,EUR,0,1261,0,53,2020,9,2,37,4.2030134,1153.8462,inf,7.3333335,0.0,First_Wave
2021-01-17,AD,Andorra,EUR,92,9038,3,91,2021,1,6,2,1.0068599,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-01-28,AD,Andorra,EUR,78,9716,1,98,2021,1,3,4,1.0086455,28.881023,35.028248,246.14285,2.857143,Vaccination_Phase
2021-02-18,AD,Andorra,EUR,28,10583,0,107,2021,2,3,7,1.0110555,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-11,AD,Andorra,EUR,41,12497,0,120,2021,4,6,14,0.96023047,0.05218746,0.102776,2260.1428,21.714285,Vaccination_Phase
2021-04-18,AD,Andorra,EUR,59,12771,0,123,2021,4,6,15,0.96311957,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-21,AD,Andorra,EUR,69,12874,0,123,2021,4,2,16,0.955414,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-11,AD,Andorra,EUR,14,13805,0,127,2021,6,4,23,0.91995656,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-23,AD,Andorra,EUR,0,13864,0,127,2021,6,2,25,0.91604155,0.58072096,0.541103,288.0,1.5714285,Vaccination_Phase
2021-06-30,AD,Andorra,EUR,18,13900,0,127,2021,6,2,26,0.91366905,0.0,0.0,1.1428572,0.0,Vaccination_Phase
2021-07-08,AD,Andorra,EUR,30,14021,0,127,2021,7,3,27,0.9057842,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-07-29,AD,Andorra,EUR,44,14630,0,127,2021,7,3,30,0.8680793,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-09-19,AD,Andorra,EUR,0,15124,0,130,2021,9,6,37,0.85956097,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-10-16,AD,Andorra,EUR,12,15338,0,130,2021,10,5,41,0.84756815,15.860665,18.90244,1062.8572,4.428571,Vaccination_Phase
2021-10-22,AD,Andorra,EUR,0,15382,0,130,2021,10,4,42,0.8451437,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-12-30,AD,Andorra,EUR,283,22823,0,140,2021,12,3,52,0.6134163,7.6754384,6.6666665,21.714285,0.2857143,Vaccination_Phase
2022-02-12,AD,Andorra,EUR,66,37140,0,148,2022,2,5,6,0.3984922,0.0,0.0,0.0,0.0,Endemic_Phase
